timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-12 10:45:24,1,1000,1000,30,1000,0,0.0000,33.33,33.33,63.8,93.6,362.8,2.2,0.9,2.1,97.4,0.02,3.98,5.05,22.63
2025-09-12 10:46:15,2,2000,2000,30,1435,565,0.2825,66.67,47.83,255.5,30648.1,30978.6,219.5,6.9,4.0,97.2,0.00,2.66,4.43,22.63
2025-09-12 10:50:32,3,3000,3000,30,95,2905,0.9683,100.00,3.17,18128.7,30590.3,30965.9,219.5,nan,nan,97.2,nan,nan,4.97,nan
2025-09-12 11:04:56,1,1000,1000,30,1000,0,0.0000,33.33,33.33,65.0,178.7,445.9,1.9,0.8,2.1,91.9,0.02,1.30,3.25,22.63
2025-09-12 11:05:40,2,2000,2000,30,2000,0,0.0000,66.67,66.67,69.8,210.7,674.9,1.9,0.8,2.1,91.9,0.02,1.30,3.25,22.63
2025-09-12 11:06:19,3,3000,3000,30,3000,0,0.0000,100.00,100.00,62.7,102.0,508.5,218.0,6.4,9.7,97.1,1.08,1.10,2.93,22.63
2025-09-12 11:07:37,4,4000,4000,30,1241,2759,0.6897,133.33,41.37,12165.6,30526.8,30971.6,218.0,6.4,9.7,97.1,1.08,1.10,2.93,22.63
2025-09-12 11:09:41,5,5000,5000,30,0,5000,1.0000,166.67,0.00,17620.4,17626.0,17678.2,378.4,88.3,27.4,100.0,nan,1.56,2.84,22.63
2025-09-12 13:07:24,1,1000,1000,30,1000,0,0.0000,33.33,33.33,68.1,332.9,602.2,2.1,1.6,2.6,95.5,0.00,0.15,1.82,22.63
2025-09-12 13:08:04,2,2000,2000,30,2000,0,0.0000,66.67,66.67,61.5,86.4,403.9,2.1,1.6,11.2,95.5,0.00,0.15,1.61,22.63
2025-09-12 13:08:57,3,3000,3000,30,1944,1056,0.3520,100.00,64.80,270.9,30729.4,30985.4,2.1,1.6,11.2,97.7,0.26,0.16,1.61,22.63
2025-09-12 13:11:24,4,4000,4000,30,0,4000,1.0000,133.33,0.00,24871.9,25652.0,30700.0,nan,nan,57.8,100.0,15.31,4.43,2.89,22.63
