timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-12 23:08:12,1,1000,1000,30,1000,0,0.0000,33.33,33.33,71.2,192.5,355.6,1.0,0.9,10.5,97.3,0.09,0.06,0.01,22.72
2025-09-12 23:08:51,2,2000,2000,30,2000,0,0.0000,66.67,66.67,65.6,3313.8,5838.9,1.1,0.9,10.5,97.3,0.09,0.06,0.01,22.72
2025-09-12 23:09:46,3,3000,3000,30,238,2762,0.9207,100.00,7.93,24133.9,30788.9,30986.4,1.1,0.9,10.5,97.3,0.09,0.06,0.01,22.72
2025-09-12 23:10:46,4,4000,4000,30,0,4000,1.0000,133.33,0.00,30498.7,30916.5,31006.9,278.4,65.8,67.6,100.0,16.15,5.00,1.74,22.72
2025-09-12 23:13:43,1,1000,1000,30,0,0,0.0000,0.03,0.00,nan,nan,nan,455.3,67.0,37.8,95.5,3.90,4.77,2.13,22.72
