timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-13 00:38:31,1,1000,1000,30,1000,0,0.0000,33.33,33.33,62.7,169.1,415.4,2.5,4.5,1.8,98.3,0.08,0.31,0.38,22.74
2025-09-13 00:39:21,2,2000,1000,30,1323,677,0.3385,66.67,44.10,68.9,30696.9,30978.3,2.5,4.5,1.8,98.3,0.08,0.31,0.38,22.74
2025-09-13 00:40:15,3,3000,1000,30,0,3000,1.0000,100.00,0.00,30489.3,30911.6,31003.1,264.2,30.9,27.3,98.8,5.91,1.57,0.78,22.74
2025-09-13 01:03:56,1,1000,1000,30,1000,0,0.0000,33.33,33.33,62.4,83.6,347.5,0.8,0.6,1.4,94.7,0.00,0.09,0.67,22.74
2025-09-13 01:04:33,2,2000,1000,30,2000,0,0.0000,66.67,66.67,60.7,67.1,242.6,228.7,7.7,2.0,96.0,0.00,0.06,0.58,22.74
2025-09-13 01:05:27,3,3000,1000,30,1789,1211,0.4037,100.00,59.63,4034.8,30495.3,30955.1,228.7,7.7,2.0,96.0,0.00,0.06,0.58,22.74
2025-09-13 01:06:22,4,4000,1000,30,2,3998,0.9995,133.33,0.07,30387.2,30889.0,31003.7,338.7,83.1,33.0,99.2,6.08,1.52,1.00,22.74
2025-09-13 02:44:54,1,1000,1000,30,1000,0,0.0000,33.33,33.33,64.3,220.4,374.2,1.8,1.5,1.9,97.2,0.00,0.00,0.04,22.75
2025-09-13 02:45:44,2,2000,1000,30,534,1466,0.7330,66.67,17.80,30314.4,30876.4,30995.6,1.8,1.5,1.9,97.2,0.00,0.00,0.04,22.75
2025-09-13 02:46:37,3,3000,1000,30,214,2786,0.9287,100.00,7.13,30445.3,30906.9,31002.3,244.1,33.1,17.6,99.8,4.28,0.95,0.35,22.75
2025-09-13 02:47:33,4,4000,1000,30,0,4000,1.0000,133.33,0.00,30499.9,30916.0,31006.8,244.1,33.1,17.6,99.8,4.28,0.95,0.35,22.75
