timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-12 23:37:44,1,1000,1000,30,1000,0,0.0000,33.33,33.33,63.2,146.4,435.0,nan,nan,nan,nan,nan,nan,nan,nan
2025-09-12 23:38:24,2,2000,1000,30,2000,0,0.0000,66.67,66.67,61.3,67.4,227.0,nan,nan,nan,30.9,0.08,0.02,0.01,22.69
2025-09-12 23:39:03,3,3000,1000,30,3000,0,0.0000,100.00,100.00,60.7,65.8,266.2,nan,nan,nan,30.9,0.08,0.02,0.01,22.69
2025-09-12 23:39:44,4,4000,1000,30,4000,0,0.0000,133.33,133.33,60.7,66.2,291.6,nan,nan,nan,30.9,0.08,0.02,0.01,22.69
2025-09-12 23:40:23,5,5000,1000,30,5000,0,0.0000,166.67,166.67,60.4,73.9,276.2,478.2,45.5,37.6,95.6,0.78,0.40,0.16,22.74
2025-09-12 23:41:02,6,6000,1000,30,6000,0,0.0000,200.00,200.00,60.6,68.2,287.1,478.2,45.5,37.6,95.6,0.78,0.40,0.16,22.74
2025-09-12 23:41:39,7,7000,1000,30,7000,0,0.0000,233.33,233.33,61.1,78.3,339.1,478.2,45.5,37.6,95.6,0.78,0.40,0.16,22.74
2025-09-12 23:42:17,8,8000,1000,30,8000,0,0.0000,266.67,266.67,62.6,96.3,373.2,802.2,126.4,18.8,97.9,0.30,0.38,0.18,22.74
2025-09-12 23:42:55,9,9000,1000,30,8865,135,0.0150,300.00,295.50,63.5,113.2,30437.2,802.2,126.4,18.8,97.9,0.30,0.38,0.18,22.74
2025-09-12 23:43:54,10,10000,1000,30,9716,284,0.0284,333.33,323.87,63.3,90.3,30397.1,802.2,126.4,18.8,97.9,0.30,0.38,0.18,22.74
2025-09-12 23:44:58,11,11000,1000,30,3569,7431,0.6755,366.67,118.97,30289.2,30869.2,31010.2,1363.6,251.4,22.3,98.1,0.20,0.35,0.19,22.74
2025-09-12 23:46:00,12,12000,1000,30,60,11940,0.9950,400.00,2.00,30471.0,30916.1,31017.3,1363.6,251.4,22.3,98.1,0.20,0.35,0.19,22.74
2025-09-12 23:47:04,13,13000,1000,30,102,12898,0.9922,433.33,3.40,30473.0,30918.0,31018.7,1615.0,305.3,41.6,100.0,5.91,1.84,0.72,22.74
2025-09-12 23:48:05,14,14000,1000,30,3725,10275,0.7339,466.67,124.17,30294.9,30875.3,31015.7,1615.0,305.3,99.4,100.0,15.38,7.10,2.81,22.74
2025-09-12 23:49:10,15,15000,1000,30,3,14997,0.9998,500.00,0.10,30509.8,30923.2,31021.3,1394.6,372.2,99.4,99.6,15.38,7.10,2.81,22.74
