timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-13 15:25:55,1,1000,1000,30,1000,0,0.0000,33.33,33.33,70.6,243.4,482.7,516.2,101.1,nan,60.5,0.03,1.07,1.15,22.82
2025-09-13 15:26:34,2,2000,1000,30,2000,0,0.0000,66.67,66.67,64.2,79.7,301.8,1.7,1.4,7.6,15.9,1.96,0.43,0.14,22.79
2025-09-13 15:27:13,3,3000,1000,30,3000,0,0.0000,100.00,100.00,63.8,77.2,325.5,1.7,1.4,7.6,15.9,1.96,0.43,0.14,22.79
2025-09-13 15:27:54,4,4000,1000,30,4000,0,0.0000,133.33,133.33,63.5,76.6,387.7,1.7,1.4,7.6,15.9,1.96,0.43,0.14,22.79
2025-09-13 15:28:32,5,5000,1000,30,5000,0,0.0000,166.67,166.67,63.2,77.7,377.7,444.8,53.3,44.9,51.2,1.13,0.75,0.30,22.84
2025-09-13 15:29:10,6,6000,1000,30,6000,0,0.0000,200.00,200.00,63.3,78.8,380.3,444.8,53.3,44.9,51.2,1.13,0.75,0.30,22.84
2025-09-13 15:29:50,7,7000,1000,30,6973,27,0.0039,233.33,232.43,64.0,123.6,881.8,444.8,53.3,44.9,51.2,1.13,0.75,0.30,22.84
2025-09-13 15:30:29,8,8000,1000,30,8000,0,0.0000,266.67,266.67,66.5,90.7,420.9,836.0,145.0,22.8,53.5,0.52,0.66,0.32,22.84
2025-09-13 15:31:08,9,9000,1000,30,8864,136,0.0151,300.00,295.47,68.3,95.6,30788.2,836.0,145.0,22.8,53.5,0.52,0.66,0.32,22.84
2025-09-13 15:32:03,10,10000,1000,30,8206,1794,0.1794,333.33,273.53,18597.8,30351.0,30959.9,836.0,145.0,26.5,53.5,0.52,0.66,0.63,22.84
2025-09-13 15:32:42,11,11000,1000,30,10137,863,0.0785,366.67,337.90,8775.5,12789.0,29473.3,1281.2,243.0,26.5,53.8,2.65,1.40,0.63,22.84
2025-09-13 15:33:20,12,12000,1000,30,11173,827,0.0689,400.00,372.43,7263.8,12300.4,25756.7,1281.2,243.0,26.5,53.8,2.65,1.40,0.63,22.84
2025-09-13 15:34:17,13,13000,1000,30,11450,1550,0.1192,433.33,381.67,9940.4,22131.8,30121.7,1927.4,368.5,21.0,53.7,3.83,2.15,0.99,22.84
2025-09-13 15:34:55,14,14000,1000,30,13641,359,0.0256,466.67,454.70,82.0,175.4,30260.9,1927.4,368.5,21.0,53.7,3.83,2.15,0.99,22.84
2025-09-13 15:35:33,15,15000,1000,30,14711,289,0.0193,500.00,490.37,109.6,300.7,30352.1,1927.4,368.5,21.0,53.7,3.83,2.15,0.99,22.84
2025-09-13 15:36:13,16,16000,1000,30,15629,371,0.0232,533.33,520.97,102.2,244.8,30792.5,2805.5,551.2,31.5,53.2,4.14,2.71,1.33,22.84
2025-09-13 15:37:15,17,17000,1000,30,16477,523,0.0308,566.67,549.23,98.4,266.7,30338.9,2805.5,551.2,31.5,53.2,4.14,2.71,1.33,22.84
2025-09-13 15:37:59,18,18000,1000,30,17224,776,0.0431,600.00,574.13,155.0,5450.8,31000.6,2805.5,551.2,31.5,53.2,4.14,2.71,1.33,22.84
2025-09-13 15:38:52,19,19000,1000,30,17342,1658,0.0873,633.33,578.07,19034.8,22185.7,30771.0,3556.5,731.6,40.6,56.1,5.07,3.41,1.75,22.84
2025-09-13 15:39:55,20,20000,1000,30,16115,3885,0.1943,666.67,537.17,26188.1,30544.4,31016.6,3556.5,731.6,40.6,56.1,5.07,3.41,1.75,22.84
