timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-14 11:14:03,1,1000,1000,30,1000,0,0.0000,33.33,33.33,62.8,82.7,216.7,1.7,1.4,1.0,59.3,0.00,0.00,0.00,22.87
2025-09-14 11:14:44,2,2000,1000,30,2000,0,0.0000,66.67,66.67,64.3,84.8,168.9,1.6,1.3,1.0,58.2,0.00,0.00,0.00,22.87
2025-09-14 11:15:24,3,3000,1000,30,3000,0,0.0000,100.00,100.00,65.2,96.8,168.3,1.6,1.3,1.0,58.2,0.00,0.00,0.00,22.87
2025-09-14 11:16:05,4,4000,1000,30,4000,0,0.0000,133.33,133.33,63.0,86.9,187.1,1.6,1.3,7.2,58.2,0.00,0.00,0.00,22.87
2025-09-14 11:16:44,5,5000,1000,30,5000,0,0.0000,166.67,166.67,66.7,90.2,189.0,276.8,18.1,7.2,55.3,0.49,0.12,0.03,22.87
2025-09-14 11:17:27,6,6000,1000,30,6000,0,0.0000,200.00,200.00,62.9,83.0,208.2,276.8,18.1,7.2,55.3,0.49,0.12,0.03,22.87
2025-09-14 11:18:07,7,7000,1000,30,7000,0,0.0000,233.33,233.33,61.1,77.1,246.8,276.8,18.1,10.4,55.3,0.54,0.30,0.11,22.87
2025-09-14 11:18:47,8,8000,1000,30,8000,0,0.0000,266.67,266.67,61.8,85.0,273.4,585.6,84.3,10.4,55.7,0.54,0.30,0.11,22.87
2025-09-14 11:19:26,9,9000,1000,30,9000,0,0.0000,300.00,300.00,62.6,81.5,241.6,585.6,84.3,10.4,55.7,0.54,0.30,0.11,22.87
2025-09-14 11:20:14,10,10000,1000,30,9556,444,0.0444,333.33,318.53,65.5,106.8,30131.5,1146.4,205.0,13.4,54.8,0.80,0.40,0.16,22.87
2025-09-14 11:20:56,11,11000,1000,30,10130,870,0.0791,366.67,337.67,1477.4,7889.6,30988.2,1146.4,205.0,13.4,54.8,0.80,0.40,0.16,22.87
2025-09-14 11:21:35,12,12000,1000,30,11176,824,0.0687,400.00,372.53,1981.0,5662.1,22957.9,1146.4,205.0,13.4,54.8,0.80,0.40,0.16,22.87
2025-09-14 11:22:17,13,13000,1000,30,12221,779,0.0599,433.33,407.37,1735.7,7231.9,18557.2,1859.2,355.4,11.8,54.9,1.17,0.63,0.27,22.87
2025-09-14 11:22:56,14,14000,1000,30,13265,735,0.0525,466.67,442.17,162.5,5617.8,25217.8,1859.2,355.4,11.8,54.9,1.17,0.63,0.27,22.87
2025-09-14 11:23:37,15,15000,1000,30,14312,688,0.0459,500.00,477.07,7867.0,13775.8,30639.1,1859.2,355.4,11.8,54.9,1.17,0.63,0.27,22.87
2025-09-14 11:24:41,16,16000,1000,30,14827,1173,0.0733,533.33,494.23,12998.7,15618.2,30888.5,2527.6,523.6,18.1,57.8,2.56,1.47,0.62,22.87
2025-09-14 11:25:20,17,17000,1000,30,16590,410,0.0241,566.67,553.00,91.3,258.9,30300.8,2527.6,523.6,18.1,57.8,2.56,1.47,0.62,22.87
2025-09-14 11:26:03,18,18000,1000,30,17149,851,0.0473,600.00,571.63,96.9,511.5,30976.7,2527.6,523.6,30.0,57.8,2.56,1.47,0.85,22.87
2025-09-14 11:26:43,19,19000,1000,30,18132,868,0.0457,633.33,604.40,99.5,1728.5,30402.2,3406.3,756.6,30.0,59.2,1.91,1.79,0.85,22.87
2025-09-14 11:27:48,20,20000,1000,30,18954,1046,0.0523,666.67,631.80,109.8,1307.1,30230.1,3406.3,756.6,30.0,59.2,1.91,1.79,0.85,22.87
2025-09-14 11:28:27,21,21000,1000,30,20263,737,0.0351,700.00,675.43,7076.3,11645.3,30845.0,4221.9,924.6,25.9,55.4,4.12,2.58,1.25,22.87
2025-09-14 11:29:07,22,22000,1000,30,21318,682,0.0310,733.33,710.60,4860.0,9707.7,30580.1,4221.9,924.6,25.9,55.4,4.12,2.58,1.25,22.87
2025-09-14 11:30:10,23,23000,1000,30,20688,2312,0.1005,766.67,689.60,19972.7,30018.8,30893.0,4221.9,994.1,23.0,57.1,6.39,3.43,1.70,22.87
2025-09-14 11:31:15,24,24000,1000,30,22811,1189,0.0495,800.00,760.37,8354.6,12462.0,30467.2,4630.1,994.1,23.0,57.1,6.39,3.43,1.70,22.87
2025-09-14 11:32:21,25,25000,1000,30,23437,1563,0.0625,833.33,781.23,282.2,7274.7,30291.4,5060.4,1084.7,20.1,60.2,3.38,3.35,1.88,22.87
2025-09-14 11:33:23,26,26000,1000,30,21903,4097,0.1576,866.67,730.10,25972.6,30462.0,30960.2,5060.4,1084.7,20.1,60.2,3.38,3.35,1.88,22.87
2025-09-14 11:34:26,27,27000,1000,30,25837,1163,0.0431,900.00,861.23,6007.3,8117.7,30771.1,4837.5,984.6,20.2,61.4,4.42,3.23,1.99,22.87
2025-09-14 11:35:26,28,28000,1000,30,20391,7609,0.2717,933.33,679.70,27749.4,30495.6,30994.9,4837.5,984.6,20.2,61.4,4.42,3.23,1.99,22.87
2025-09-14 11:36:26,29,29000,1000,30,27275,1725,0.0595,966.67,909.17,2649.0,11490.1,31004.9,4977.8,1011.1,18.6,55.1,1.73,2.90,2.03,22.87
2025-09-14 11:37:30,30,30000,1000,30,28601,1399,0.0466,1000.00,953.37,888.6,9604.7,30687.5,4977.8,1011.1,18.6,55.1,1.73,2.90,2.03,22.87
