timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-14 11:39:56,1,1000,1000,30,1000,0,0.0000,33.33,33.33,67.9,9282.2,17345.0,4985.2,1025.7,35.8,56.3,3.78,3.41,2.34,22.87
2025-09-14 11:40:36,2,2000,1000,30,2000,0,0.0000,66.67,66.67,66.3,95.7,178.1,3834.3,756.1,1.1,57.2,0.51,2.28,2.05,22.87
2025-09-14 11:41:15,3,3000,1000,30,3000,0,0.0000,100.00,100.00,64.8,88.8,202.4,3834.3,756.1,1.1,57.2,0.51,2.28,2.05,22.87
2025-09-14 11:41:54,4,4000,1000,30,4000,0,0.0000,133.33,133.33,64.3,92.0,184.8,3834.3,756.1,1.1,57.2,0.51,2.28,2.05,22.87
2025-09-14 11:42:33,5,5000,1000,30,5000,0,0.0000,166.67,166.67,64.1,84.1,242.6,3119.4,611.0,5.8,56.9,0.63,1.67,1.85,22.87
2025-09-14 11:43:14,6,6000,1000,30,6000,0,0.0000,200.00,200.00,65.2,93.4,229.2,3119.4,611.0,5.8,56.9,0.63,1.67,1.85,22.87
2025-09-14 11:43:54,7,7000,1000,30,7000,0,0.0000,233.33,233.33,63.3,81.6,217.9,3119.4,611.0,5.8,56.9,0.63,1.67,1.85,22.87
2025-09-14 11:44:34,8,8000,1000,30,8000,0,0.0000,266.67,266.67,64.0,95.5,260.2,2143.9,411.6,10.3,57.7,0.55,1.25,1.67,22.87
2025-09-14 11:45:13,9,9000,1000,30,9000,0,0.0000,300.00,300.00,65.7,94.5,25920.2,2143.9,411.6,10.3,57.7,0.55,1.25,1.67,22.87
2025-09-14 11:46:12,10,10000,1000,30,9536,464,0.0464,333.33,317.87,68.4,120.6,30553.9,1352.5,235.7,14.2,56.0,0.80,1.08,1.55,22.87
2025-09-14 11:46:53,11,11000,1000,30,10134,866,0.0787,366.67,337.80,78.7,2551.6,30803.0,1352.5,235.7,14.2,56.0,0.80,1.08,1.55,22.87
2025-09-14 11:47:33,12,12000,1000,30,11176,824,0.0687,400.00,372.53,121.1,2777.8,16892.0,1352.5,235.7,14.2,56.0,0.80,1.08,1.55,22.87
2025-09-14 11:48:13,13,13000,1000,30,12637,363,0.0279,433.33,421.23,78.9,160.4,29500.9,1830.5,392.7,13.7,56.1,0.62,0.87,1.41,22.87
2025-09-14 11:48:53,14,14000,1000,30,13211,789,0.0564,466.67,440.37,76.3,218.6,30698.1,1830.5,392.7,13.7,56.1,0.62,0.87,1.41,22.87
2025-09-14 11:49:33,15,15000,1000,30,14296,704,0.0469,500.00,476.53,82.3,273.8,30748.7,1830.5,392.7,13.7,56.1,0.62,0.87,1.41,22.87
2025-09-14 11:50:14,16,16000,1000,30,15313,687,0.0429,533.33,510.43,87.4,245.3,30535.5,2676.1,569.0,19.8,56.5,0.64,0.81,1.32,22.87
2025-09-14 11:50:53,17,17000,1000,30,16599,401,0.0236,566.67,553.30,83.5,233.8,30771.4,2676.1,569.0,19.8,56.5,0.64,0.81,1.32,22.87
2025-09-14 11:51:53,18,18000,1000,30,16324,1676,0.0931,600.00,544.13,15981.5,22033.3,30978.0,2676.1,569.0,19.8,56.5,0.64,0.81,1.32,22.87
2025-09-14 11:52:34,19,19000,1000,30,18127,873,0.0459,633.33,604.23,111.8,1972.6,30680.0,3574.8,757.8,19.7,57.7,2.05,1.19,1.39,22.87
2025-09-14 11:53:30,20,20000,1000,30,19177,823,0.0411,666.67,639.23,99.5,925.9,30182.1,3574.8,757.8,19.7,57.7,2.05,1.19,1.39,22.87
2025-09-14 11:54:25,21,21000,1000,30,20452,548,0.0261,700.00,681.73,128.5,489.8,30973.4,3859.9,809.6,25.6,56.0,3.82,2.16,1.72,22.87
2025-09-14 11:55:27,22,22000,1000,30,20616,1384,0.0629,733.33,687.20,6816.8,11570.1,30671.8,3859.9,809.6,25.6,56.0,3.82,2.16,1.72,22.87
2025-09-14 11:56:07,23,23000,1000,30,22322,678,0.0295,766.67,744.07,145.9,497.6,30736.9,3859.9,809.6,18.4,56.0,3.10,2.30,1.81,22.87
2025-09-14 11:56:46,24,24000,1000,30,23397,603,0.0251,800.00,779.90,161.8,512.2,30628.9,4318.1,904.9,18.4,56.6,3.10,2.30,1.81,22.87
2025-09-14 11:57:51,25,25000,1000,30,23516,1484,0.0594,833.33,783.87,6266.1,9550.3,30903.3,4318.1,904.9,18.4,56.6,3.10,2.30,1.81,22.87
2025-09-14 11:58:58,26,26000,1000,30,20784,5216,0.2006,866.67,692.80,26065.7,30465.0,30961.6,5155.8,1071.7,25.9,54.7,7.32,3.95,2.45,22.87
2025-09-14 12:00:03,27,27000,1000,30,9733,17267,0.6395,900.00,324.43,30316.5,30919.2,31093.4,5155.8,1071.7,16.6,54.7,7.32,3.95,2.32,22.87
2025-09-14 12:01:07,28,28000,1000,30,20056,7944,0.2837,933.33,668.53,27558.3,30770.2,31045.0,5087.3,1051.4,16.6,54.2,2.44,3.12,2.32,22.87
2025-09-14 12:02:07,29,29000,1000,30,27516,1484,0.0512,966.67,917.20,2607.1,11084.5,30737.6,5087.3,999.8,17.9,63.9,3.88,3.36,2.50,22.87
2025-09-14 12:03:10,30,30000,1000,30,24796,5204,0.1735,1000.00,826.53,25863.5,30554.6,30989.7,4857.8,999.8,17.9,63.9,3.88,3.36,2.50,22.87
