timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-14 00:20:02,1,1000,1000,30,1000,0,0.0000,33.33,33.33,67.7,78.8,230.6,7.8,6.1,4.3,57.1,0.03,0.06,0.31,22.90
2025-09-14 00:20:40,2,2000,1000,30,2000,0,0.0000,66.67,66.67,68.0,95.4,317.5,6.5,5.2,4.3,17.1,0.00,0.00,0.00,22.88
2025-09-14 00:21:18,3,3000,1000,30,3000,0,0.0000,100.00,100.00,66.9,80.8,210.0,6.5,5.2,4.3,17.1,0.00,0.00,0.00,22.88
2025-09-14 00:21:55,4,4000,1000,30,4000,0,0.0000,133.33,133.33,68.2,85.2,204.4,6.5,5.2,4.3,17.1,0.00,0.00,0.00,22.88
2025-09-14 00:22:34,5,5000,1000,30,5000,0,0.0000,166.67,166.67,67.9,83.6,206.4,434.4,49.2,23.3,50.5,1.09,0.45,0.17,22.93
2025-09-14 00:23:11,6,6000,1000,30,6000,0,0.0000,200.00,200.00,67.2,78.1,231.3,434.4,49.2,23.3,50.5,1.09,0.45,0.17,22.93
2025-09-14 00:23:50,7,7000,1000,30,7000,0,0.0000,233.33,233.33,67.4,78.7,252.6,434.4,49.2,23.3,50.5,1.09,0.45,0.17,22.93
2025-09-14 00:24:28,8,8000,1000,30,7980,20,0.0025,266.67,266.00,68.5,91.4,687.5,869.8,148.2,11.8,51.0,0.28,0.35,0.17,22.93
2025-09-14 00:25:07,9,9000,1000,30,8857,143,0.0159,300.00,295.23,68.6,84.9,30780.6,869.8,148.2,11.8,51.0,0.28,0.35,0.17,22.93
2025-09-14 00:25:59,10,10000,1000,30,9572,428,0.0428,333.33,319.07,69.5,91.8,30316.4,869.8,148.2,11.8,51.0,0.28,0.35,0.17,22.93
