timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-11 13:49:09,20,20000,2000,30,16376,3624,0.1812,666.67,545.87,9709.3,28032.9,31000.5,3200.9,674.6,16.9,31.1,3.54,1.60,1.00,22.51
2025-09-11 13:50:20,21,21000,2000,30,19504,1496,0.0712,700.00,650.13,127.6,638.5,31010.1,3273.2,690.0,14.2,33.6,0.73,1.14,0.90,22.51
2025-09-11 13:51:37,22,22000,2000,30,20203,1797,0.0817,733.33,673.43,146.1,5259.8,30682.4,3273.2,690.0,14.2,33.6,0.73,1.14,0.90,22.51
2025-09-11 13:52:47,23,23000,2000,30,21291,1709,0.0743,766.67,709.70,164.1,1496.0,31004.8,3090.7,649.7,19.2,32.5,0.80,1.18,0.95,22.51
2025-09-11 13:53:50,24,24000,2000,30,22726,1274,0.0531,800.00,757.53,202.5,513.9,30633.9,3090.7,649.7,19.2,32.5,0.80,1.18,0.95,22.51
2025-09-11 13:55:18,25,25000,2000,30,17155,7845,0.3138,833.33,571.83,23839.6,30796.7,31021.2,3458.3,728.0,21.8,32.1,3.88,2.17,1.34,22.51
2025-09-11 13:56:23,26,26000,2000,30,24500,1500,0.0577,866.67,816.67,238.1,3522.5,30671.3,3717.3,781.4,12.0,30.6,1.23,1.71,1.27,22.51
2025-09-11 13:58:42,27,27000,2000,30,24426,2574,0.0953,900.00,814.20,404.0,8632.2,30884.5,3717.3,781.4,26.1,30.6,2.52,2.17,1.50,22.51
2025-09-11 13:59:23,28,28000,2000,30,26741,1259,0.0450,933.33,891.37,517.8,1758.2,30577.9,3695.7,775.6,26.1,32.0,2.52,2.17,1.50,22.51
2025-09-11 14:01:14,29,29000,2000,30,25229,3771,0.1300,966.67,840.97,9534.4,30399.6,30945.7,3976.3,832.9,14.2,36.5,2.98,2.11,1.54,22.51
2025-09-11 14:02:29,30,30000,2000,30,28508,1492,0.0497,1000.00,950.27,439.0,4499.2,30427.3,3976.3,800.0,14.3,31.0,1.29,1.91,1.54,22.51
