timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-16 22:37:02,1,5000,1000,30,2974,2026,0.4052,166.67,99.13,1066.4,8570.9,9688.4,1401.9,258.5,22.9,29.3,0.70,0.98,0.48,23.37
2025-09-16 22:37:44,2,7500,2000,30,7492,8,0.0011,250.00,249.73,61.8,80.8,300.8,1401.9,258.5,22.9,29.3,0.70,0.98,0.48,23.37
2025-09-16 22:38:27,3,10000,3000,30,9901,99,0.0099,333.33,330.03,64.0,110.7,7989.3,1689.5,282.9,7.7,28.8,0.16,0.71,0.44,23.37
2025-09-16 22:39:13,4,12500,4000,30,11316,1184,0.0947,416.67,377.20,70.2,2424.5,30777.3,1689.5,282.9,7.7,28.8,0.16,0.71,0.44,23.37
2025-09-16 22:39:58,5,15000,5000,30,14703,297,0.0198,500.00,490.10,88.6,232.7,30385.1,1689.5,282.9,7.7,28.8,0.16,0.71,0.44,23.37
2025-09-16 22:41:08,6,17500,5000,30,11894,5606,0.3203,583.33,396.47,3552.8,30689.6,30984.4,2324.6,425.8,21.3,29.7,0.27,0.61,0.44,23.37
2025-09-16 22:42:18,7,20000,5000,30,12677,7323,0.3661,666.67,422.57,11272.2,30730.7,30999.1,2579.5,513.0,18.6,29.3,0.79,0.72,0.50,23.37
2025-09-16 22:43:21,8,22500,5000,30,21288,1212,0.0539,750.00,709.60,147.0,463.4,30409.3,2579.5,513.0,18.6,29.3,0.79,0.72,0.50,23.37
2025-09-16 22:44:33,9,25000,5000,30,22179,2821,0.1128,833.33,739.30,199.3,30252.9,30821.5,2958.3,593.7,23.0,31.0,1.64,0.94,0.59,23.37
2025-09-16 22:45:42,10,27500,5000,30,17637,9863,0.3587,916.67,587.90,13698.4,30684.8,31012.6,2958.3,593.7,23.0,31.0,1.64,0.94,0.59,23.37
2025-09-16 22:46:49,11,30000,5000,30,27652,2348,0.0783,1000.00,921.73,471.1,2281.2,30852.5,3270.9,703.2,21.1,29.7,2.06,1.54,0.87,23.37
2025-09-16 22:47:51,12,32500,5000,30,22674,9826,0.3023,1083.33,755.80,13173.4,30399.3,30964.6,3270.9,703.2,21.1,29.7,2.06,1.54,0.87,23.37
2025-09-16 22:48:45,13,35000,5000,30,31150,3850,0.1100,1166.67,1038.33,2367.5,30150.5,30846.5,3846.4,820.3,25.8,31.2,2.79,2.12,1.16,23.37
2025-09-16 22:49:58,14,37500,5000,30,31753,5747,0.1533,1250.00,1058.43,724.0,30508.2,30865.2,3846.4,820.3,25.8,31.2,2.79,2.12,1.16,23.37
2025-09-16 22:51:14,15,40000,5000,30,28687,11313,0.2828,1333.33,956.23,20554.9,30768.5,30985.5,4916.6,1032.0,42.4,33.5,8.06,4.24,2.05,23.37
2025-09-16 22:52:24,16,42500,5000,30,22958,19542,0.4598,1416.67,765.27,26585.2,30812.8,31023.1,5350.0,1114.8,29.3,38.2,5.91,4.24,2.28,23.37
2025-09-16 22:53:38,17,45000,5000,30,30036,14964,0.3325,1500.00,1001.20,24384.9,30823.6,31035.1,5350.0,1114.8,29.3,38.2,5.91,4.24,2.28,23.37
2025-09-16 22:54:56,18,47500,5000,30,29345,18155,0.3822,1583.33,978.17,26165.0,30865.9,31056.3,6169.7,1278.9,22.8,35.4,3.15,3.74,2.33,23.37
2025-09-16 22:55:59,19,50000,5000,30,40775,9225,0.1845,1666.67,1359.17,15421.4,30657.8,31071.0,6169.7,1278.9,22.8,35.4,3.15,3.74,2.33,23.37
