timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-13 12:25:40,1,1000,1000,30,1000,0,0.0000,33.33,33.33,60.7,69.0,163.5,506.5,109.1,1.7,60.7,0.06,0.69,1.95,22.78
2025-09-13 12:26:21,2,2000,1000,30,2000,0,0.0000,66.67,66.67,60.9,66.2,198.0,497.7,68.9,6.8,59.6,0.62,0.60,1.76,22.78
2025-09-13 12:27:01,3,3000,1000,30,3000,0,0.0000,100.00,100.00,61.1,66.6,207.0,497.7,68.9,6.8,59.6,0.62,0.60,1.76,22.78
2025-09-13 12:27:40,4,4000,1000,30,4000,0,0.0000,133.33,133.33,61.7,68.7,366.6,497.7,68.9,6.8,59.6,0.62,0.60,1.76,22.78
2025-09-13 12:28:19,5,5000,1000,30,5000,0,0.0000,166.67,166.67,61.9,72.3,311.0,446.8,57.4,12.8,60.2,0.45,0.52,1.58,22.78
2025-09-13 12:28:57,6,6000,1000,30,6000,0,0.0000,200.00,200.00,62.1,72.3,393.1,446.8,57.4,12.8,60.2,0.45,0.52,1.58,22.78
2025-09-13 12:29:37,7,7000,1000,30,7000,0,0.0000,233.33,233.33,63.2,86.0,554.1,446.8,57.4,12.8,60.2,0.45,0.52,1.58,22.78
2025-09-13 12:30:46,8,8000,1000,30,7972,28,0.0035,266.67,265.73,63.4,88.5,495.2,899.9,155.0,24.5,59.9,0.26,0.39,1.40,22.78
2025-09-13 12:31:33,9,9000,1000,30,8083,917,0.1019,300.00,269.43,66.2,30035.7,30851.3,899.9,155.0,24.5,59.9,0.26,0.39,1.40,22.78
2025-09-13 12:32:14,10,10000,1000,30,9731,269,0.0269,333.33,324.37,64.7,95.9,30975.2,1344.1,249.1,20.2,61.0,1.14,0.62,1.35,22.78
2025-09-13 12:32:52,11,11000,1000,30,10688,312,0.0284,366.67,356.27,66.5,113.7,10889.3,1344.1,249.1,20.2,61.0,1.14,0.62,1.35,22.78
2025-09-13 12:33:33,12,12000,1000,30,11732,268,0.0223,400.00,391.07,68.6,148.5,22603.6,1344.1,249.1,20.2,61.0,1.14,0.62,1.35,22.78
2025-09-13 12:34:13,13,13000,1000,30,12684,316,0.0243,433.33,422.80,69.7,169.3,30566.1,2075.2,440.4,35.9,60.7,1.64,0.95,1.38,22.78
2025-09-13 12:35:22,14,14000,1000,30,13952,48,0.0034,466.67,465.07,72.5,181.5,29185.4,2075.2,440.4,35.9,60.7,1.64,0.95,1.38,22.78
2025-09-13 12:36:22,15,15000,1000,30,14641,359,0.0239,500.00,488.03,82.9,224.0,30910.9,2075.2,440.4,26.7,60.7,1.59,1.28,1.45,22.78
2025-09-13 12:37:21,16,16000,1000,30,14129,1871,0.1169,533.33,470.97,11380.2,30094.8,30971.9,2714.2,573.9,26.7,60.1,1.59,1.28,1.45,22.78
2025-09-13 12:38:21,17,17000,1000,30,16349,651,0.0383,566.67,544.97,100.4,338.9,30101.2,3033.8,633.1,28.3,60.8,1.43,1.43,1.50,22.78
2025-09-13 12:39:08,18,18000,1000,30,16567,1433,0.0796,600.00,552.23,5804.2,8878.0,21780.3,3033.8,633.1,28.3,60.8,1.43,1.43,1.50,22.78
2025-09-13 12:39:53,19,19000,1000,30,18262,738,0.0388,633.33,608.73,5604.0,7584.0,30513.9,3033.8,633.1,28.3,60.8,1.43,1.43,1.50,22.78
2025-09-13 12:41:11,20,20000,1000,30,19588,412,0.0206,666.67,652.93,2056.5,2986.5,30922.3,3451.5,718.1,31.4,60.9,2.07,1.90,1.67,22.78
