timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-13 02:52:50,1,1000,1000,30,1000,0,0.0000,33.33,33.33,62.9,91.0,320.1,338.5,64.8,9.1,16.3,0.08,0.02,0.01,22.72
2025-09-13 02:53:28,2,2000,1000,30,2000,0,0.0000,66.67,66.67,61.9,100.9,350.5,338.5,64.8,9.1,16.3,0.08,0.02,0.01,22.72
2025-09-13 02:54:07,3,3000,1000,30,3000,0,0.0000,100.00,100.00,61.1,68.7,269.3,338.5,64.8,33.5,49.6,1.14,0.52,0.20,22.78
2025-09-13 02:54:45,4,4000,1000,30,4000,0,0.0000,133.33,133.33,61.0,74.9,305.2,30.4,31.9,33.5,49.6,1.14,0.52,0.20,22.78
2025-09-13 02:55:23,5,5000,1000,30,5000,0,0.0000,166.67,166.67,61.6,75.9,360.1,30.4,31.9,33.5,49.6,1.14,0.52,0.20,22.78
2025-09-13 02:56:00,6,6000,1000,30,6000,0,0.0000,200.00,200.00,61.6,74.6,338.0,30.4,31.9,22.3,49.6,1.14,0.52,0.20,22.78
2025-09-13 02:56:39,7,7000,1000,30,7000,0,0.0000,233.33,233.33,62.2,94.2,576.1,551.5,99.1,22.3,50.5,0.56,0.52,0.24,22.78
2025-09-13 02:57:16,8,8000,1000,30,8000,0,0.0000,266.67,266.67,62.6,93.7,516.9,551.5,99.1,22.3,50.5,0.56,0.52,0.24,22.78
2025-09-13 02:57:54,9,9000,1000,30,8956,44,0.0049,300.00,298.53,63.5,95.9,455.1,551.5,99.1,22.3,50.5,0.56,0.52,0.24,22.78
2025-09-13 02:58:48,10,10000,1000,30,9631,369,0.0369,333.33,321.03,64.0,88.8,30987.0,1068.5,201.0,23.6,52.0,0.65,0.52,0.27,22.78
2025-09-13 02:59:45,11,11000,1000,30,10207,793,0.0721,366.67,340.23,64.5,144.1,30917.7,1068.5,201.0,23.6,52.0,0.65,0.52,0.27,22.78
2025-09-13 03:00:22,12,12000,1000,30,11270,730,0.0608,400.00,375.67,67.5,381.0,11434.2,1727.7,333.6,29.2,51.5,0.73,0.56,0.31,22.78
2025-09-13 03:01:03,13,13000,1000,30,12218,782,0.0602,433.33,407.27,75.0,901.5,23867.4,1727.7,333.6,29.2,51.5,0.73,0.56,0.31,22.78
2025-09-13 03:01:42,14,14000,1000,30,13641,359,0.0256,466.67,454.70,81.5,199.4,30718.4,1727.7,333.6,29.2,51.5,0.73,0.56,0.31,22.78
2025-09-13 03:02:21,15,15000,1000,30,14606,394,0.0263,500.00,486.87,85.5,233.2,30704.1,2530.3,503.6,29.8,51.9,1.68,1.04,0.52,22.78
2025-09-13 03:03:00,16,16000,1000,30,15653,347,0.0217,533.33,521.77,100.7,294.2,30977.9,2530.3,503.6,29.8,51.9,1.68,1.04,0.52,22.78
2025-09-13 03:03:39,17,17000,1000,30,16566,434,0.0255,566.67,552.20,113.6,325.4,30662.6,2530.3,503.6,29.8,51.9,1.68,1.04,0.52,22.78
2025-09-13 03:04:43,18,18000,1000,30,16242,1758,0.0977,600.00,541.40,8070.0,10709.3,30944.6,3406.0,720.0,40.9,54.6,3.30,1.82,0.86,22.78
2025-09-13 03:05:22,19,19000,1000,30,18169,831,0.0437,633.33,605.63,768.1,2594.8,30914.5,3406.0,720.0,40.9,54.6,3.30,1.82,0.86,22.78
2025-09-13 03:06:10,20,20000,1000,30,19176,824,0.0412,666.67,639.20,335.1,1724.3,26417.7,4198.3,876.2,33.9,55.6,4.60,2.79,1.33,22.78
2025-09-13 03:07:07,21,21000,1000,30,18579,2421,0.1153,700.00,619.30,21207.8,27087.0,30833.3,4198.3,876.2,33.9,55.6,4.60,2.79,1.33,22.78
2025-09-13 03:08:02,22,22000,1000,30,20627,1373,0.0624,733.33,687.57,19207.6,21356.8,30722.3,4198.3,876.2,33.8,55.6,4.60,2.79,1.33,22.78
2025-09-13 03:08:40,23,23000,1000,30,22404,596,0.0259,766.67,746.80,324.6,696.7,30328.1,4548.7,937.1,33.8,54.8,3.80,3.10,1.62,22.78
2025-09-13 03:09:18,24,24000,1000,30,23368,632,0.0263,800.00,778.93,461.3,1337.5,30268.2,4548.7,937.1,33.8,54.8,3.80,3.10,1.62,22.78
2025-09-13 03:10:19,25,25000,1000,30,19118,5882,0.2353,833.33,637.27,26554.1,30610.1,31025.7,5148.2,1053.8,53.2,54.9,11.25,5.91,2.81,22.78
