timestamp,level,devices,concurrency,duration,ok,fail,fail_ratio,rps_avg,rps_ok_avg,p50_ms,p90_ms,p99_ms,bandwidth_pub_out_kbps,bandwidth_pub_in_kbps,cpu_percent,memory_usage,load_1m,load_5m,load_15m,disk_usage_percent
2025-09-11 14:13:43,1,1000,2000,30,1000,0,0.0000,33.33,33.33,61.5,74.0,152.9,1.3,0.7,11.4,5.7,1.03,0.22,0.07,22.48
2025-09-11 14:14:23,2,2000,2000,30,2000,0,0.0000,66.67,66.67,60.7,67.3,148.8,493.5,13.6,14.4,15.8,0.38,0.25,0.10,22.55
2025-09-11 14:15:01,3,3000,2000,30,3000,0,0.0000,100.00,100.00,60.8,67.9,151.2,493.5,13.6,14.4,15.8,0.38,0.25,0.10,22.55
2025-09-11 14:15:40,4,4000,2000,30,4000,0,0.0000,133.33,133.33,62.5,86.8,323.9,493.5,13.6,14.4,15.8,0.38,0.25,0.10,22.55
2025-09-11 14:16:19,5,5000,2000,30,5000,0,0.0000,166.67,166.67,61.2,69.6,173.4,644.2,58.8,10.6,15.9,0.69,0.37,0.15,22.55
2025-09-11 14:16:57,6,6000,2000,30,6000,0,0.0000,200.00,200.00,61.9,74.6,216.6,644.2,58.8,10.6,15.9,0.69,0.37,0.15,22.55
2025-09-11 14:17:37,7,7000,2000,30,7000,0,0.0000,233.33,233.33,64.1,85.2,219.1,644.2,58.8,10.6,15.9,0.69,0.37,0.15,22.55
2025-09-11 14:18:17,8,8000,2000,30,8000,0,0.0000,266.67,266.67,62.1,77.7,244.7,1090.8,159.4,14.2,16.2,0.47,0.41,0.19,22.55
2025-09-11 14:18:56,9,9000,2000,30,8744,256,0.0284,300.00,291.47,62.7,80.8,29829.3,1090.8,159.4,14.2,16.2,0.47,0.41,0.19,22.55
2025-09-11 14:20:16,10,10000,2000,30,9328,672,0.0672,333.33,310.93,64.2,118.3,30653.1,1090.8,159.4,15.4,15.4,1.07,0.63,0.30,22.55
